Date,Close,High,Low,Open,Volume,DailySentiment,SentimentCount,SentimentVolatility,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Mid,BB_Up,BB_Low,DailyReturn,Volatility20,Close_Lag_1,Return_Lag_1,RSI_Lag_1,Close_Lag_2,Return_Lag_2,RSI_Lag_2,Close_Lag_3,Return_Lag_3,RSI_Lag_3,Close_Lag_5,Return_Lag_5,RSI_Lag_5,NextClose,ReturnNext,Movement,SentimentMA_3,SentimentMA_7,Volume_MA_10,Volume_Ratio,HL_Ratio,Price_Range,Volume_Lag_1,Volume_Lag_2,Volume_Lag_3,Volume_Lag_5
2023-08-24,3282.6708984375,3307.18620624272,3273.320310703283,3302.2927966570733,1152881,0.0,0,0.0,3282.3123046875,3311.1880126953124,3318.7121459960936,3248.8925830078124,3305.698053437419,3298.241996561237,7.456056876181719,19.719074956076845,48.05923462819232,3318.7121459960936,3389.166191255588,3248.2581007365993,-0.003089899199221202,0.009609045376522265,3292.845458984375,0.004760499276199592,43.84622923291607,3277.244140625,-0.0057325438503125214,39.71447044901131,3296.139404296875,0.010260881173421277,47.17862407527211,3329.181884765625,-0.006549287473483267,55.467957656076905,3276.4208984375,-0.0019039374318561455,Neutral,0.0,0.0,1474605.3,0.781823447942307,0.01031656738893817,33.86589553943668,1330046.0,1222012.0,1375579.0,1843241.0
2023-08-25,3276.4208984375,3280.7813201185277,3246.333941524809,3270.3162607704585,1158046,0.0,0,0.0,3285.06416015625,3305.29658203125,3317.95634765625,3252.0441015625,3301.1938757451235,3296.6256189224414,4.568256822682088,16.688911329397893,38.76967160879237,3317.95634765625,3389.9454527628764,3245.9672425496233,-0.0019039374318561286,0.009599493762784997,3282.6708984375,-0.003089899199221202,48.05923462819232,3292.845458984375,0.004760499276199592,43.84622923291607,3277.244140625,-0.0057325438503125214,39.71447044901131,3262.66162109375,-0.019980964084982067,51.52988042033744,3270.849365234375,-0.001700493732591567,Neutral,0.0,0.0,1480739.8,0.7820725829075439,0.010513722034353579,34.447378593718895,1152881.0,1330046.0,1222012.0,2526749.0
2023-08-28,3270.849365234375,3288.727047450962,3255.878630908877,3288.727047450962,1037485,0.0,0,0.0,3280.00615234375,3298.1988037109377,3318.9326171875,3255.2919775390624,3296.5254895127005,3294.7162667973994,1.8092227153010754,13.71297360657853,27.6195722786685,3318.9326171875,3387.5684695156197,3250.2967648593803,-0.0017004937325915126,0.0091848863205517,3276.4208984375,-0.0019039374318561286,38.76967160879237,3282.6708984375,-0.003089899199221202,48.05923462819232,3292.845458984375,0.004760499276199592,43.84622923291607,3296.139404296875,0.010260881173421277,47.17862407527211,3271.430419921875,0.00017764642226450074,Neutral,0.0,0.0,1416490.9,0.7324332263624144,0.010042778762980807,32.84841654208503,1158046.0,1152881.0,1330046.0,1375579.0
2023-08-29,3271.430419921875,3284.41492834372,3260.6263588577676,3276.1785764714195,944517,0.0,0,0.0,3278.843408203125,3291.0573486328126,3316.7378540039062,3259.3517138671873,3292.6647095756502,3292.991389251064,-0.3266796754137431,10.905042950180077,29.427047317988723,3316.7378540039062,3388.5911989933347,3244.8845090144778,0.0001776464222644769,0.007979043181755055,3270.849365234375,-0.0017004937325915126,27.6195722786685,3276.4208984375,-0.0019039374318561286,38.76967160879237,3282.6708984375,-0.003089899199221202,48.05923462819232,3277.244140625,-0.0057325438503125214,39.71447044901131,3285.771240234375,0.004383654387135788,Neutral,0.0,0.0,1391900.1,0.678581027474601,0.00727161101794746,23.788569485952394,1037485.0,1158046.0,1152881.0,1222012.0
2023-08-30,3285.771240234375,3302.389432450598,3278.116372927123,3292.6026143375807,1188200,0.0,0,0.0,3277.428564453125,3284.521533203125,3313.777587890625,3263.0120703125,3291.6041758308384,3292.456563397976,-0.8523875671376118,8.553556846716539,34.85701670751294,3313.777587890625,3385.610776431711,3241.944399349539,0.004383654387135838,0.007752851146736986,3271.430419921875,0.0001776464222644769,29.427047317988723,3270.849365234375,-0.0017004937325915126,27.6195722786685,3276.4208984375,-0.0019039374318561286,38.76967160879237,3292.845458984375,0.004760499276199592,43.84622923291607,3252.6806640625,-0.010070870353565648,Down,0.0,0.0,1377875.6,0.8623419995244853,0.007387324846675521,24.27305952347524,944517.0,1037485.0,1158046.0,1330046.0
2023-08-31,3252.6806640625,3311.4008645236822,3239.938401616976,3295.5096453655283,3417652,0.0,0,0.0,3271.430517578125,3276.8714111328127,3309.715124511719,3265.6762158203123,3285.615943251094,3289.510200484237,-3.89425723314298,6.063994030744635,32.939878153864754,3309.715124511719,3385.812953659044,3233.6172953643936,-0.010070870353565686,0.008008411835167744,3285.771240234375,0.004383654387135838,34.85701670751294,3271.430419921875,0.0001776464222644769,29.427047317988723,3270.849365234375,-0.0017004937325915126,27.6195722786685,3282.6708984375,-0.003089899199221202,48.05923462819232,3274.385986328125,0.006673056628472009,Neutral,0.0,0.0,1535316.7,2.2260241160667373,0.021970328565070908,71.46246290670615,1188200.0,944517.0,1037485.0,1152881.0
2023-09-01,3274.385986328125,3283.882063213725,3252.6808705050566,3261.595463197816,1277950,0.0,0,0.0,3271.02353515625,3278.04384765625,3308.709814453125,3268.1849267578127,3283.8882575706375,3288.389888324525,-4.501630753887639,3.950869073818181,36.90250524157721,3308.709814453125,3386.173388686367,3231.246240219883,0.006673056628472063,0.007781667479394348,3252.6806640625,-0.010070870353565686,32.939878153864754,3285.771240234375,0.004383654387135838,34.85701670751294,3271.430419921875,0.0001776464222644769,29.427047317988723,3276.4208984375,-0.0019039374318561286,38.76967160879237,3312.467041015625,0.011629983406508481,Up,0.0,0.0,1410436.8,0.906066829793437,0.009528868263835038,31.20119270866826,3417652.0,1188200.0,944517.0,1158046.0
2023-09-04,3312.467041015625,3326.372036049027,3265.5198810344486,3273.223245444137,1828332,0.0,0,0.0,3279.3470703125,3279.676611328125,3307.4961669921877,3271.836044921875,3288.284993485251,3290.1733811164586,-1.888387631207479,2.783017732813049,44.84283298517855,3307.4961669921877,3383.8634823011575,3231.128851683218,0.01162998340650856,0.007679799268434546,3274.385986328125,0.006673056628472063,36.90250524157721,3252.6806640625,-0.010070870353565686,32.939878153864754,3285.771240234375,0.004383654387135838,34.85701670751294,3270.849365234375,-0.0017004937325915126,27.6195722786685,3322.980712890625,0.0031739702598750797,Neutral,0.0,0.0,1455712.1,1.255970875010244,0.018370644676941644,60.85215501457833,1277950.0,3417652.0,1188200.0,1037485.0
2023-09-05,3322.980712890625,3340.0831618685725,3299.5311437356463,3313.9206305745624,1501842,0.0,0,0.0,3289.65712890625,3284.2502685546874,3304.845983886719,3276.1255810546877,3293.622796470693,3292.603553840471,1.0192426302223794,2.430262712294915,45.25718413381917,3304.845983886719,3374.5981913844516,3235.093776388986,0.003173970259874981,0.007192393252488556,3312.467041015625,0.01162998340650856,44.84283298517855,3274.385986328125,0.006673056628472063,36.90250524157721,3252.6806640625,-0.010070870353565686,32.939878153864754,3271.430419921875,0.0001776464222644769,29.427047317988723,3323.512939453125,0.00016016540825391126,Neutral,0.0,0.0,1483695.1,1.012230882207537,0.012203506922449269,40.55201813292615,1828332.0,1277950.0,3417652.0,944517.0
2023-09-06,3323.512939453125,3337.078694278958,3292.699485603125,3327.485862279315,1314818,0.0,0,0.0,3297.20546875,3287.3170166015625,3302.8740844726562,3280.94185546875,3298.221280006452,3294.8931379599267,3.3281420465254996,2.609838579141032,48.970538423478466,3302.8740844726562,3367.7707839685345,3237.977384976778,0.00016016540825392056,0.007157457108610455,3322.980712890625,0.003173970259874981,45.25718413381917,3312.467041015625,0.01162998340650856,44.84283298517855,3274.385986328125,0.006673056628472063,36.90250524157721,3285.771240234375,0.004383654387135838,34.85701670751294,3348.0771484375,0.0073910375653350015,Neutral,0.0,0.0,1482172.3,0.8870884984154676,0.013353102420337062,44.37920867583307,1501842.0,1828332.0,1277950.0,1188200.0
2023-09-07,3348.0771484375,3352.679815814702,3316.1492188924058,3324.3855710410835,1885092,0.0,0,0.0,3316.284765625,3293.8576416015626,3302.5228271484375,3286.1005810546876,3305.8914136112285,3298.8326942915987,7.058719319629745,3.4996147272387748,68.2997148302895,3302.5228271484375,3366.2955750268925,3238.7500792699825,0.00739103756533499,0.00735848937804128,3323.512939453125,0.00016016540825392056,48.970538423478466,3322.980712890625,0.003173970259874981,45.25718413381917,3312.467041015625,0.01162998340650856,44.84283298517855,3252.6806640625,-0.010070870353565686,32.939878153864754,3335.14111328125,-0.0038637207515624496,Neutral,0.0,0.0,1555393.4,1.2119711964831534,0.010910918507163034,36.530596922296354,1314818.0,1501842.0,1828332.0,3417652.0
2023-09-08,3335.14111328125,3357.5247059481107,3328.5037244180935,3348.0771256066982,1518917,0.0,0,0.0,3328.435791015625,3299.7296630859373,3302.5131225585938,3290.6507177734375,3310.391367406616,3301.522206809351,8.869160597265363,4.5735239012440925,59.16231447504712,3302.5131225585938,3366.2649020229023,3238.761343094285,-0.003863720751562494,0.007287810424744606,3348.0771484375,0.00739103756533499,68.2997148302895,3323.512939453125,0.00016016540825392056,48.970538423478466,3322.980712890625,0.003173970259874981,45.25718413381917,3274.385986328125,0.006673056628472063,36.90250524157721,3372.689208984375,0.011258322939800178,Up,0.0,0.0,1591480.5,0.9544050335520919,0.008701575299002928,29.020981530017252,1885092.0,1314818.0,1501842.0,1277950.0
2023-09-11,3372.689208984375,3377.58261845253,3338.145073748266,3354.6177780309135,1783604,0.0,0,0.0,3340.480224609375,3309.9136474609377,3304.0562255859377,3294.274033203125,3319.975650726271,3306.793836600093,13.18181412617787,6.295181946230848,70.61533350559226,3304.0562255859377,3373.0899194405893,3235.022531731286,0.011258322939800225,0.0077028347405480695,3335.14111328125,-0.003863720751562494,59.16231447504712,3348.0771484375,0.00739103756533499,68.2997148302895,3323.512939453125,0.00016016540825392056,48.970538423478466,3312.467041015625,0.01162998340650856,44.84283298517855,3469.7333984375,0.02877353454169829,Up,0.0,0.0,1666092.4,1.0705312622517216,0.011693204520359537,39.43754470426393,1518917.0,1885092.0,1314818.0,1828332.0
2023-09-12,3469.7333984375,3478.550999318171,3374.9668403609558,3383.687684909692,4476016,0.0,0,0.0,3369.83076171875,3329.7439453125,3310.4006469726564,3300.4171435546873,3343.015304220306,3318.8634337732346,24.15187044707136,9.86651964639895,78.2628776501336,3310.4006469726564,3410.6909276750257,3210.110366270287,0.028773534541698398,0.009965340964847816,3372.689208984375,0.011258322939800225,70.61533350559226,3335.14111328125,-0.003863720751562494,59.16231447504712,3348.0771484375,0.00739103756533499,68.2997148302895,3322.980712890625,0.003173970259874981,45.25718413381917,3457.184326171875,-0.0036167252133193096,Neutral,0.0,0.0,2019242.3,2.216680979791281,0.029853636306426713,103.5841589572151,1783604.0,1518917.0,1885092.0,1501842.0
2023-09-13,3457.184326171875,3477.5329587832343,3435.0429812985076,3460.3335193141093,1754929,0.0,0,0.0,3396.5650390625,3346.88525390625,3315.7033935546874,3305.6027783203126,3360.579769135932,3329.109425802764,31.47034333316833,14.187284383752829,77.67349773635483,3315.7033935546874,3434.5579283451866,3196.848858764188,-0.0036167252133193495,0.01004001095816822,3469.7333984375,0.028773534541698398,78.2628776501336,3372.689208984375,0.011258322939800225,70.61533350559226,3335.14111328125,-0.003863720751562494,59.16231447504712,3323.512939453125,0.00016016540825392056,48.970538423478466,3449.62646484375,-0.0021861320123748758,Neutral,0.0,0.0,2075915.2,0.8453760538966139,0.012290341930300175,42.48997748472675,4476016.0,1783604.0,1518917.0,1314818.0
2023-09-14,3449.62646484375,3486.108564180116,3435.6247139429142,3459.3162905976865,2604721,0.0,0,0.0,3416.87490234375,3366.579833984375,3321.725622558594,3310.422705078125,3374.2792607832885,3338.036613879874,36.242646903414425,18.59835688768515,77.35264770699645,3321.725622558594,3454.8095110578774,3188.6417340593102,-0.0021861320123748307,0.00989988844240213,3457.184326171875,-0.0036167252133193495,77.67349773635483,3469.7333984375,0.028773534541698398,78.2628776501336,3372.689208984375,0.011258322939800225,70.61533350559226,3348.0771484375,0.00739103756533499,68.2997148302895,3486.689697265625,0.010744129197638728,Up,0.0,0.0,1994622.1,1.3058719243108756,0.014634584570735082,50.48385023720175,1754929.0,4476016.0,1783604.0,1885092.0
2023-09-15,3486.689697265625,3495.4590360035245,3451.95158080846,3457.1842281294994,2952897,0.0,0,0.0,3447.184619140625,3387.810205078125,3332.9270263671874,3315.926875,3391.573174088263,3349.0479533899297,42.525220698333214,23.38372964981476,81.0019721597253,3332.9270263671874,3481.8487205735696,3184.005332160805,0.010744129197638674,0.008642018063604344,3449.62646484375,-0.0021861320123748307,77.35264770699645,3457.184326171875,-0.0036167252133193495,77.67349773635483,3469.7333984375,0.028773534541698398,78.2628776501336,3335.14111328125,-0.003863720751562494,59.16231447504712,3494.29638671875,0.0021816364843394043,Neutral,0.0,0.0,2162116.8,1.3657435157989615,0.0124781552052608,43.50745519506427,2604721.0,1754929.0,4476016.0,1518917.0
2023-09-18,3494.29638671875,3507.0386494059744,3464.3549200482844,3469.0060836799707,1395753,0.0,0,0.0,3471.5060546875,3405.9931396484376,3342.8348754882813,3321.460439453125,3407.376745262184,3359.8070965994716,47.56964866271255,28.22091345239432,81.377812150898,3342.8348754882813,3507.034605671872,3178.6351453046905,0.0021816364843394442,0.00849001253357367,3486.689697265625,0.010744129197638674,81.0019721597253,3449.62646484375,-0.0021861320123748307,77.35264770699645,3457.184326171875,-0.0036167252133193495,77.67349773635483,3372.689208984375,0.011258322939800225,70.61533350559226,3494.199951171875,-2.7597987177486078e-05,Neutral,0.0,0.0,2118858.9,0.6587286203909095,0.01221525727466162,42.68372935769003,2952897.0,2604721.0,1754929.0,1783604.0
2023-09-20,3494.199951171875,3512.5621251746993,3468.957905689772,3468.957905689772,1649396,0.0,0,0.0,3476.399365234375,3423.1150634765627,3353.682666015625,3328.0996533203124,3420.7341615559826,3369.7621228640937,50.97203869188888,32.77113850029323,80.5713753688372,3353.682666015625,3527.992202889134,3179.3731291421154,-2.759798717744122e-05,0.008275825242471122,3494.29638671875,0.0021816364843394442,81.377812150898,3486.689697265625,0.010744129197638674,81.0019721597253,3449.62646484375,-0.0021861320123748307,77.35264770699645,3469.7333984375,0.028773534541698398,78.2628776501336,3474.093505859375,-0.0057542343293081315,Neutral,0.0,0.0,2133614.3,0.7730525615618531,0.012479028130689412,43.6042194849274,1395753.0,2952897.0,2604721.0,4476016.0
2023-09-21,3474.093505859375,3493.1824165502185,3418.5707532840975,3477.2426994387893,2004073,0.0,0,0.0,3479.781201171875,3438.1731201171874,3362.745068359375,3334.328037109375,3428.943291448812,3377.490373456337,51.45291799247525,36.507494398729634,83.76178340060324,3362.745068359375,3542.498221574811,3182.9919151439394,-0.0057542343293081055,0.008505117596724513,3494.199951171875,-2.759798717744122e-05,80.5713753688372,3494.29638671875,0.0021816364843394442,81.377812150898,3486.689697265625,0.010744129197638674,81.0019721597253,3457.184326171875,-0.0036167252133193495,77.67349773635483,3491.873779296875,0.005117960529131398,Neutral,0.0,0.0,2202539.8,0.9098918439521503,0.021476584651588006,74.61166326612101,1649396.0,1395753.0,2952897.0,1754929.0
2023-09-22,3491.873779296875,3521.0402479074287,3454.4711957972268,3472.8333673203233,1989083,0.0,0,0.0,3488.2306640625,3452.552783203125,3373.205212402344,3341.1536376953127,3438.6249049638986,3385.9632183334134,52.66168663048529,39.73833284508077,83.5650555379723,3373.205212402344,3557.6259216307403,3188.7845031739475,0.005117960529131382,0.008407655909673812,3474.093505859375,-0.0057542343293081055,83.76178340060324,3494.199951171875,-2.759798717744122e-05,80.5713753688372,3494.29638671875,0.0021816364843394442,81.377812150898,3449.62646484375,-0.0021861320123748307,77.35264770699645,3466.196044921875,-0.0073535688853479915,Neutral,0.0,0.0,2212938.9,0.8988422590429406,0.019063991517931186,66.56905211020194,2004073.0,1649396.0,1395753.0,2604721.0
2023-09-25,3466.196044921875,3507.717044341915,3448.269866656592,3490.759848685566,1238778,0.0,0,0.0,3484.13193359375,3465.6582763671877,3382.6939697265625,3345.9067626953124,3442.8666188035872,3391.9063906732995,50.96022813028776,41.98271190212217,74.669570041435,3382.6939697265625,3565.670299317561,3199.717640135564,-0.007353568885347994,0.008663695285131926,3491.873779296875,0.005117960529131382,83.5650555379723,3474.093505859375,-0.0057542343293081055,83.76178340060324,3494.199951171875,-2.759798717744122e-05,80.5713753688372,3486.689697265625,0.010744129197638674,81.0019721597253,3474.480712890625,0.002390132543393612,Neutral,0.0,0.0,2184925.0,0.5669659141618133,0.017150552627401314,59.44717768532291,1989083.0,2004073.0,1649396.0,2952897.0
2023-09-26,3474.480712890625,3483.4438015572423,3426.322327044132,3456.9422705216166,1726062,0.0,0,0.0,3480.168798828125,3475.8374267578124,3392.875537109375,3347.4603515625,3447.7303255862084,3398.023007133842,49.70731845236651,43.52763321217104,74.48705139193393,3392.875537109375,3572.2744786274384,3213.4765955913113,0.002390132543393708,0.008598540250165277,3466.196044921875,-0.007353568885347994,74.669570041435,3491.873779296875,0.005117960529131382,83.5650555379723,3474.093505859375,-0.0057542343293081055,83.76178340060324,3494.29638671875,0.0021816364843394442,81.377812150898,3477.969482421875,0.001004112504728077,Neutral,0.0,0.0,2179170.8,0.7920728379803915,0.01644029114946141,57.121474513110115,1238778.0,1989083.0,2004073.0,1395753.0
2023-09-27,3477.969482421875,3501.903306628391,3445.411570666076,3478.6477229651146,1541134,0.0,0,0.0,3476.922705078125,3476.66103515625,3403.202490234375,3349.5273193359376,3452.382503560926,3403.944968266289,48.4375352946372,44.50961362866427,74.72857951400724,3403.202490234375,3576.852501135189,3229.552479333561,0.001004112504727983,0.008585940188060415,3474.480712890625,0.002390132543393708,74.48705139193393,3466.196044921875,-0.007353568885347994,74.669570041435,3491.873779296875,0.005117960529131382,83.5650555379723,3494.199951171875,-2.759798717744122e-05,80.5713753688372,3427.049072265625,-0.014640844439150083,Down,0.0,0.0,1885682.6,0.817281763113262,0.016242734804842843,56.49173596231503,1726062.0,1238778.0,1989083.0,1649396.0
2023-09-28,3427.049072265625,3491.0504177267194,3417.9407308203613,3488.3372192425954,1755753,0.0,0,0.0,3467.513818359375,3473.647509765625,3410.2663818359374,3350.476328125,3448.4850525924185,3405.656383377351,42.82866921506729,44.17342474594488,61.659473265707916,3410.2663818359374,3575.0716190832245,3245.4611445886503,-0.014640844439150036,0.009446968478132431,3477.969482421875,0.001004112504727983,74.72857951400724,3474.480712890625,0.002390132543393708,74.48705139193393,3466.196044921875,-0.007353568885347994,74.669570041435,3474.093505859375,-0.0057542343293081055,83.76178340060324,3419.152099609375,-0.0023043068510919524,Neutral,0.0,0.0,1885765.0,0.9310560965974021,0.021333131030430566,73.10968690635809,1541134.0,1726062.0,1238778.0,2004073.0
2023-09-29,3419.152099609375,3457.765914308178,3396.8170033486426,3427.485208034955,2243791,0.0,0,0.0,3452.969482421875,3470.6000732421876,3418.589953613281,3351.7854248046874,3443.972290595027,3406.656066061205,37.31622453382215,42.80198470352033,62.590787779973965,3418.589953613281,3565.755238533023,3271.424668693539,-0.002304306851091953,0.009070328762100099,3427.049072265625,-0.014640844439150036,61.659473265707916,3477.969482421875,0.001004112504727983,74.72857951400724,3474.480712890625,0.002390132543393708,74.48705139193393,3491.873779296875,0.005117960529131382,83.5650555379723,3404.859619140625,-0.004180124209853917,Neutral,0.0,0.0,1849672.0,1.2130750749322041,0.017825738424008208,60.94891095953517,1755753.0,1541134.0,1726062.0,1989083.0
2023-10-03,3404.859619140625,3424.5782731996,3372.156456241717,3424.5782731996,1948148,0.0,0,0.0,3440.702197265625,3462.4170654296877,3425.113635253906,3352.765068359375,3437.954956525119,3406.5229959189396,31.431960606179473,40.52797988405216,55.182669737645284,3425.113635253906,3556.0344788496536,3294.1927916581585,-0.004180124209853919,0.009134323563212568,3419.152099609375,-0.002304306851091953,62.590787779973965,3427.049072265625,-0.014640844439150036,61.659473265707916,3477.969482421875,0.001004112504727983,74.72857951400724,3466.196044921875,-0.007353568885347994,74.669570041435,3428.018310546875,0.006801658216997262,Neutral,0.0,0.0,1749197.1,1.1137384117547415,0.015396175708152727,52.42181695788304,2243791.0,1755753.0,1541134.0,1238778.0
2023-10-04,3428.018310546875,3437.9503825370116,3369.4433576845045,3378.164201383161,1788138,0.0,0,0.0,3431.409716796875,3455.7892578125,3430.8911987304687,3356.0489501953125,3436.4262417592354,3408.1152414469348,28.31100031230062,38.08458396970185,41.179986805985,3430.8911987304687,3550.5994816674884,3311.182915793449,0.006801658216997186,0.008927738554537087,3404.859619140625,-0.004180124209853919,55.182669737645284,3419.152099609375,-0.002304306851091953,62.590787779973965,3427.049072265625,-0.014640844439150036,61.659473265707916,3474.480712890625,0.002390132543393708,74.48705139193393,3478.017822265625,0.01458554394675142,Up,0.0,0.0,1788435.6,0.9998335975866282,0.019984439593491592,68.50702485250713,1948148.0,2243791.0,1755753.0,1726062.0
2023-10-05,3478.017822265625,3511.592975040501,3441.050993791205,3443.764192410028,2990768,0.0,0,0.0,3431.419384765625,3454.171044921875,3438.6430541992186,3359.820224609375,3442.824946452526,3413.2932103964677,29.531736056058435,36.37401438697317,53.80270191743804,3438.6430541992186,3548.6117264799914,3328.6743819184458,0.014585543946751489,0.009376675687608475,3428.018310546875,0.006801658216997186,41.179986805985,3404.859619140625,-0.004180124209853919,55.182669737645284,3419.152099609375,-0.002304306851091953,62.590787779973965,3477.969482421875,0.001004112504727983,74.72857951400724,3509.07373046875,0.008929197545886865,Neutral,0.0,0.0,1922572.8,1.5556071530815374,0.020282236852755414,70.54198124929599,1788138.0,1948148.0,2243791.0,1541134.0
2023-10-06,3509.07373046875,3522.203492900833,3464.161525860391,3479.616752062629,2075691,0.0,0,0.0,3447.82431640625,3457.6690673828125,3447.92109375,3364.1273583984375,3453.017067070407,3420.3880637351554,32.62900333525158,35.62501217662886,59.99354820704182,3447.92109375,3547.84334107566,3347.99884642434,0.008929197545886947,0.009474674530298724,3478.017822265625,0.014585543946751489,53.80270191743804,3428.018310546875,0.006801658216997186,41.179986805985,3404.859619140625,-0.004180124209853919,55.182669737645284,3427.049072265625,-0.014640844439150036,61.659473265707916,3525.498046875,0.004680527588702447,Neutral,0.0,0.0,1929734.6,1.0756354785782458,0.016540537902202695,58.04196704044216,2990768.0,1788138.0,1948148.0,1755753.0
2023-10-09,3525.498046875,3564.887096161617,3518.3759299165076,3531.990183183108,4233074,0.0,0,0.0,3469.093505859375,3461.031494140625,3456.792138671875,3368.9732421875,3464.1679870403445,3428.1739884121807,35.99399862816381,35.69880946693585,57.01044958715884,3456.792138671875,3550.714419147051,3362.8698581966987,0.004680527588702521,0.009424234776530427,3509.07373046875,0.008929197545886947,59.99354820704182,3478.017822265625,0.014585543946751489,53.80270191743804,3428.018310546875,0.006801658216997186,41.179986805985,3419.152099609375,-0.002304306851091953,62.590787779973965,3516.341064453125,-0.002597358529241491,Neutral,0.0,0.0,2154133.7,1.9650934387220254,0.013192793082480073,46.51116624510951,2075691.0,2990768.0,1788138.0,2243791.0
2023-10-10,3516.341064453125,3534.8487278032107,3489.645781544453,3527.1453630044166,1848148,0.0,0,0.0,3491.389794921875,3466.04599609375,3465.8521362304687,3373.469326171875,3472.1946143346186,3434.704882933732,37.48973140088674,36.05699385372603,53.9600325942325,3465.8521362304687,3543.9978255734823,3387.706446887455,-0.002597358529241478,0.00938249256240869,3525.498046875,0.004680527588702521,57.01044958715884,3509.07373046875,0.008929197545886947,59.99354820704182,3478.017822265625,0.014585543946751489,53.80270191743804,3404.859619140625,-0.004180124209853919,55.182669737645284,3497.9306640625,-0.005235669706996485,Neutral,0.0,0.0,2215070.7,0.834351698119613,0.012855108600163074,45.20294625875795,4233074.0,2075691.0,2990768.0,1948148.0
2023-10-11,3497.9306640625,3536.7869661811897,3493.1827433104627,3536.7869661811897,2426417,0.0,0,0.0,3505.372265625,3468.3909912109375,3472.114208984375,3378.4014599609377,3476.1540066004463,3439.3882741284556,36.76573247199076,36.198741577378975,50.62879960628527,3472.114208984375,3537.9249207265507,3406.3034972421997,-0.005235669706996515,0.009314389917049045,3516.341064453125,-0.002597358529241478,53.9600325942325,3525.498046875,0.004680527588702521,57.01044958715884,3509.07373046875,0.008929197545886947,59.99354820704182,3428.018310546875,0.006801658216997186,41.179986805985,3432.669189453125,-0.018657166444111348,Down,0.0,0.0,2285106.2,1.0618399267395098,0.0124657196092289,43.60422287072697,1848148.0,4233074.0,2075691.0,1788138.0
2023-10-12,3432.669189453125,3477.33914319273,3428.3572644071205,3464.1126259752996,4241281,0.0,0,0.0,3496.3025390625,3463.8609619140625,3470.2609985351564,3380.748330078125,3469.4640347316276,3438.8905641525052,30.573470579122386,35.07368737772766,43.94042204267283,3470.2609985351564,3538.4002367596754,3402.1217603106375,-0.018657166444111306,0.008055929984101637,3497.9306640625,-0.005235669706996515,50.62879960628527,3516.341064453125,-0.002597358529241478,53.9600325942325,3525.498046875,0.004680527588702521,57.01044958715884,3478.017822265625,0.014585543946751489,53.80270191743804,3460.091552734375,0.007988641423853252,Neutral,0.0,0.0,2555120.9,1.659914018158593,0.01426932689468187,48.9818787856093,2426417.0,1848148.0,4233074.0,2990768.0
2023-10-13,3460.091552734375,3466.050700995378,3415.6636066560545,3420.5085195732972,2890357,0.0,0,0.0,3486.506103515625,3467.1652099609373,3470.406359863281,3383.0506298828127,3468.022114424358,3440.461007751162,27.56110667319581,33.57117123682129,45.47842299842589,3470.406359863281,3538.4404622286133,3402.372257497949,0.007988641423853249,0.008236021290726519,3432.669189453125,-0.018657166444111306,43.94042204267283,3497.9306640625,-0.005235669706996515,50.62879960628527,3516.341064453125,-0.002597358529241478,53.9600325942325,3509.07373046875,0.008929197545886947,59.99354820704182,3414.7431640625,-0.013106123922078865,Down,0.0,0.0,2668581.3,1.083106218274107,0.014562358703920591,50.38709433932354,4241281.0,2426417.0,1848148.0,2075691.0
2023-10-16,3414.7431640625,3463.773541469456,3409.9467475268652,3455.3919366429436,1671104,0.0,0,0.0,3464.355126953125,3466.72431640625,3468.6621948242187,3384.66689453125,3459.8253528302257,3438.5559822927426,21.269370537483155,31.110811096953668,43.06791666145872,3468.6621948242187,3540.6150752364524,3396.709314411985,-0.013106123922078883,0.008740291407868589,3460.091552734375,0.007988641423853249,45.47842299842589,3432.669189453125,-0.018657166444111306,43.94042204267283,3497.9306640625,-0.005235669706996515,50.62879960628527,3525.498046875,0.004680527588702521,57.01044958715884,3398.2705078125,-0.004823981031241769,Neutral,0.0,0.0,2611312.6,0.6399478944037569,0.015763057822056965,53.82679394259094,2890357.0,4241281.0,2426417.0,4233074.0
2023-10-17,3398.2705078125,3424.529794587994,3394.6853194711102,3420.508611385952,1672065,0.0,0,0.0,3440.741015625,3466.0654052734376,3464.2412353515624,3386.7424609375,3450.3553766736522,3435.5718730719836,14.783503601668599,27.845349597896657,39.95408235182805,3464.2412353515624,3542.149253790428,3386.333216912697,-0.00482398103124182,0.008374432438689742,3414.7431640625,-0.013106123922078883,43.06791666145872,3460.091552734375,0.007988641423853249,45.47842299842589,3432.669189453125,-0.018657166444111306,43.94042204267283,3516.341064453125,-0.002597358529241478,53.9600325942325,3379.084228515625,-0.005645895243703067,Neutral,0.0,0.0,2583704.3,0.6471580358479878,0.008782254104925499,29.844475116883586,1671104.0,2890357.0,4241281.0,1848148.0
